,cumulative_net_pnl
2026-03-17 11:03:15,-2035539.0164608664
2026-03-17 11:03:20,-2048682.5740007057
2026-03-17 11:12:10,-2086090.8194720398
2026-03-17 11:12:15,-2088165.1615781449
2026-03-17 11:15:00,-2121776.8535012202
2026-03-17 11:22:20,-2175587.40981246
2026-03-17 11:22:20,-2218738.891426294
2026-03-17 11:23:25,-2275315.611426295
2026-03-17 11:23:30,-2289205.1478567077
2026-03-17 11:24:15,-2299469.3006707765
2026-03-17 11:24:20,-2309613.2211924302
2026-03-17 11:27:05,-2310057.0712801963
2026-03-17 11:27:10,-2318004.7260825215
2026-03-17 11:27:25,-2351027.0039240555
2026-03-17 11:27:25,-2353215.257560419
2026-03-17 11:27:35,-2381983.497862145
2026-03-17 11:29:15,-2409095.247987931
2026-03-17 11:29:20,-2443510.3995933854
2026-03-17 11:37:35,-2499399.0513630486
2026-03-17 11:37:40,-2507116.052500268
2026-03-17 11:37:50,-2638328.60710701
2026-03-17 11:43:15,-2757125.4118239894
2026-03-17 11:48:15,-2853642.0364627717
2026-03-17 11:51:30,-2921064.394038299
2026-03-17 11:51:35,-2922306.2342152223
2026-03-17 11:56:00,-3036372.695036522
2026-03-17 12:04:10,-3063723.25460307
2026-03-17 12:05:55,-3078031.397234649
2026-03-17 12:06:00,-3115093.6752398973
2026-03-17 12:13:55,-3095358.31547754
2026-03-17 12:14:00,-3099591.405718171
2026-03-17 12:16:20,-3083760.0981422393
2026-03-17 12:16:25,-3115662.199258343
2026-03-17 12:18:00,-3142500.819217743
2026-03-17 12:20:10,-3143752.243313655
2026-03-17 12:23:20,-3146888.1004341906
2026-03-17 12:26:40,-3148133.2049761163
2026-03-17 12:33:45,-3151249.8318118304
2026-03-17 12:34:20,-3152473.5551674855
2026-03-17 12:40:55,-3156491.425127713
2026-03-17 12:42:55,-3211625.636499482
2026-03-17 12:51:20,-3253988.0232311888
2026-03-17 12:51:25,-3274923.499005145
2026-03-17 12:53:00,-3276046.073669851
2026-03-17 13:00:25,-3280041.3214756446
2026-03-17 13:02:45,-3281131.9418043084
2026-03-17 13:03:25,-3284109.070657844
2026-03-17 13:05:00,-3285162.5326722674
2026-03-17 13:10:20,-3289110.3039636277
2026-03-17 13:13:30,-3290142.4538155124
2026-03-17 13:16:55,-3294121.3076683935
2026-03-17 13:24:05,-3352126.1070747008
2026-03-17 13:31:00,-3397693.827770353
2026-03-17 13:31:05,-3411794.328223409
2026-03-17 13:31:25,-3415782.3066648985
2026-03-17 14:06:00,-3417070.6746531143
2026-03-17 14:29:40,-3481830.2071809964
2026-03-17 14:29:50,-3572986.773761878
2026-03-17 14:29:55,-3578514.367398382
2026-03-17 14:33:40,-3645679.09973054
2026-03-17 14:35:20,-3683020.1696525193
2026-03-17 14:35:25,-3687041.415367243
2026-03-17 14:42:05,-3749253.844280982
2026-03-17 15:20:30,-3800068.6786742555
2026-03-17 15:20:40,-3818111.0317575885
2026-03-17 15:21:35,-3948531.174048092
2026-03-17 15:27:10,-3906551.4876518627
2026-03-17 15:27:15,-3914475.2454744633
2026-03-17 15:27:20,-3918613.2493176446
2026-03-17 15:27:25,-3927251.253160826
2026-03-17 15:27:55,-3916357.2730909907
2026-03-17 15:28:00,-3922963.2930211565
2026-03-17 15:28:45,-4012792.8031482343
2026-03-17 15:29:05,-4037409.559030588
2026-03-17 15:29:10,-4069774.0991748185
